video_time,dataset_src,key,url,orig_span,video_id
10.0,vggsound,1WrYbtPP4_A_3,https://www.youtube.com/watch?v=1WrYbtPP4_A,"[""00:00:03.000"", ""00:00:13.000""]",1WrYbtPP4_A
10.0,vggsound,1WvGlDdS-gU_10,https://www.youtube.com/watch?v=1WvGlDdS-gU,"[""00:00:10.000"", ""00:00:20.000""]",1WvGlDdS-gU
10.0,vggsound,1WxrdEOqosM_29,https://www.youtube.com/watch?v=1WxrdEOqosM,"[""00:00:29.000"", ""00:00:39.000""]",1WxrdEOqosM
10.0,vggsound,1WxrdEOqosM_225,https://www.youtube.com/watch?v=1WxrdEOqosM,"[""00:03:45.000"", ""00:03:55.000""]",1WxrdEOqosM
10.0,vggsound,1WyR9xSPKSg_30,https://www.youtube.com/watch?v=1WyR9xSPKSg,"[""00:00:30.000"", ""00:00:40.000""]",1WyR9xSPKSg
10.0,vggsound,1WzI9RX3CnE_290,https://www.youtube.com/watch?v=1WzI9RX3CnE,"[""00:04:50.000"", ""00:05:00.000""]",1WzI9RX3CnE
10.0,vggsound,1WzPkjvMjsw_274,https://www.youtube.com/watch?v=1WzPkjvMjsw,"[""00:04:34.000"", ""00:04:44.000""]",1WzPkjvMjsw
10.0,vggsound,1WzQK96wnMU_68,https://www.youtube.com/watch?v=1WzQK96wnMU,"[""00:01:08.000"", ""00:01:18.000""]",1WzQK96wnMU
10.0,vggsound,1WzQK96wnMU_87,https://www.youtube.com/watch?v=1WzQK96wnMU,"[""00:01:27.000"", ""00:01:37.000""]",1WzQK96wnMU
10.0,vggsound,1X-0X1gbZvM_30,https://www.youtube.com/watch?v=1X-0X1gbZvM,"[""00:00:30.000"", ""00:00:40.000""]",1X-0X1gbZvM
10.0,vggsound,1X4XvMlrOiE_30,https://www.youtube.com/watch?v=1X4XvMlrOiE,"[""00:00:30.000"", ""00:00:40.000""]",1X4XvMlrOiE
10.0,vggsound,1X4YCoWwSXM_30,https://www.youtube.com/watch?v=1X4YCoWwSXM,"[""00:00:30.000"", ""00:00:40.000""]",1X4YCoWwSXM
10.0,vggsound,1X5JrJwNOZw_30,https://www.youtube.com/watch?v=1X5JrJwNOZw,"[""00:00:30.000"", ""00:00:40.000""]",1X5JrJwNOZw
10.0,vggsound,1X6dpwrR2ik_35,https://www.youtube.com/watch?v=1X6dpwrR2ik,"[""00:00:35.000"", ""00:00:45.000""]",1X6dpwrR2ik
10.0,vggsound,1X6dpwrR2ik_54,https://www.youtube.com/watch?v=1X6dpwrR2ik,"[""00:00:54.000"", ""00:01:04.000""]",1X6dpwrR2ik
10.0,vggsound,1X7xYiJBaow_260,https://www.youtube.com/watch?v=1X7xYiJBaow,"[""00:04:20.000"", ""00:04:30.000""]",1X7xYiJBaow
10.0,vggsound,1XAkMV93_IE_30,https://www.youtube.com/watch?v=1XAkMV93_IE,"[""00:00:30.000"", ""00:00:40.000""]",1XAkMV93_IE
10.0,vggsound,1XB48I9wMTM_30,https://www.youtube.com/watch?v=1XB48I9wMTM,"[""00:00:30.000"", ""00:00:40.000""]",1XB48I9wMTM
10.0,vggsound,1XBwXlE0ipA_15,https://www.youtube.com/watch?v=1XBwXlE0ipA,"[""00:00:15.000"", ""00:00:25.000""]",1XBwXlE0ipA
10.0,vggsound,1XBwXlE0ipA_43,https://www.youtube.com/watch?v=1XBwXlE0ipA,"[""00:00:43.000"", ""00:00:53.000""]",1XBwXlE0ipA
10.0,vggsound,1XBz00U_pv0_180,https://www.youtube.com/watch?v=1XBz00U_pv0,"[""00:03:00.000"", ""00:03:10.000""]",1XBz00U_pv0
10.0,vggsound,1XEyi4UWh-k_267,https://www.youtube.com/watch?v=1XEyi4UWh-k,"[""00:04:27.000"", ""00:04:37.000""]",1XEyi4UWh-k
10.0,vggsound,1XEyi4UWh-k_379,https://www.youtube.com/watch?v=1XEyi4UWh-k,"[""00:06:19.000"", ""00:06:29.000""]",1XEyi4UWh-k
10.0,vggsound,1XIZ3SKIKAk_79,https://www.youtube.com/watch?v=1XIZ3SKIKAk,"[""00:01:19.000"", ""00:01:29.000""]",1XIZ3SKIKAk
10.0,vggsound,1XL_bMRIbXc_66,https://www.youtube.com/watch?v=1XL_bMRIbXc,"[""00:01:06.000"", ""00:01:16.000""]",1XL_bMRIbXc
10.0,vggsound,1XLavdLvIoc_30,https://www.youtube.com/watch?v=1XLavdLvIoc,"[""00:00:30.000"", ""00:00:40.000""]",1XLavdLvIoc
10.0,vggsound,1XMow1fnsPM_120,https://www.youtube.com/watch?v=1XMow1fnsPM,"[""00:02:00.000"", ""00:02:10.000""]",1XMow1fnsPM
10.0,vggsound,1XO-VI3a0z8_30,https://www.youtube.com/watch?v=1XO-VI3a0z8,"[""00:00:30.000"", ""00:00:40.000""]",1XO-VI3a0z8
10.0,vggsound,1XO0SqsZhHU_30,https://www.youtube.com/watch?v=1XO0SqsZhHU,"[""00:00:30.000"", ""00:00:40.000""]",1XO0SqsZhHU
10.0,vggsound,1XOf8RdxvKk_30,https://www.youtube.com/watch?v=1XOf8RdxvKk,"[""00:00:30.000"", ""00:00:40.000""]",1XOf8RdxvKk
10.0,vggsound,1XP6t4NAMls_70,https://www.youtube.com/watch?v=1XP6t4NAMls,"[""00:01:10.000"", ""00:01:20.000""]",1XP6t4NAMls
10.0,vggsound,1XP6t4NAMls_78,https://www.youtube.com/watch?v=1XP6t4NAMls,"[""00:01:18.000"", ""00:01:28.000""]",1XP6t4NAMls
10.0,vggsound,1XPUXTJXgGU_52,https://www.youtube.com/watch?v=1XPUXTJXgGU,"[""00:00:52.000"", ""00:01:02.000""]",1XPUXTJXgGU
10.0,vggsound,1XPUXTJXgGU_68,https://www.youtube.com/watch?v=1XPUXTJXgGU,"[""00:01:08.000"", ""00:01:18.000""]",1XPUXTJXgGU
10.0,vggsound,1XSDiUmmJYA_10,https://www.youtube.com/watch?v=1XSDiUmmJYA,"[""00:00:10.000"", ""00:00:20.000""]",1XSDiUmmJYA
10.0,vggsound,1XS_cQPnNes_552,https://www.youtube.com/watch?v=1XS_cQPnNes,"[""00:09:12.000"", ""00:09:22.000""]",1XS_cQPnNes
10.0,vggsound,1XS_cQPnNes_606,https://www.youtube.com/watch?v=1XS_cQPnNes,"[""00:10:06.000"", ""00:10:16.000""]",1XS_cQPnNes
10.0,vggsound,1XTuTGf7cW0_221,https://www.youtube.com/watch?v=1XTuTGf7cW0,"[""00:03:41.000"", ""00:03:51.000""]",1XTuTGf7cW0
10.0,vggsound,1XTuTGf7cW0_444,https://www.youtube.com/watch?v=1XTuTGf7cW0,"[""00:07:24.000"", ""00:07:34.000""]",1XTuTGf7cW0
10.0,vggsound,1XU1bh62Wzg_30,https://www.youtube.com/watch?v=1XU1bh62Wzg,"[""00:00:30.000"", ""00:00:40.000""]",1XU1bh62Wzg
10.0,vggsound,1XUIa_Do8qk_0,https://www.youtube.com/watch?v=1XUIa_Do8qk,"[""00:00:00.000"", ""00:00:10.000""]",1XUIa_Do8qk
10.0,vggsound,1XZHJgCwJ3w_30,https://www.youtube.com/watch?v=1XZHJgCwJ3w,"[""00:00:30.000"", ""00:00:40.000""]",1XZHJgCwJ3w
10.0,vggsound,1XZv1BKL9Hw_694,https://www.youtube.com/watch?v=1XZv1BKL9Hw,"[""00:11:34.000"", ""00:11:44.000""]",1XZv1BKL9Hw
10.0,vggsound,1XZyIaJT8Lw_106,https://www.youtube.com/watch?v=1XZyIaJT8Lw,"[""00:01:46.000"", ""00:01:56.000""]",1XZyIaJT8Lw
10.0,vggsound,1X_CdapGDbg_0,https://www.youtube.com/watch?v=1X_CdapGDbg,"[""00:00:00.000"", ""00:00:10.000""]",1X_CdapGDbg
10.0,vggsound,1XaDmkM-AAw_150,https://www.youtube.com/watch?v=1XaDmkM-AAw,"[""00:02:30.000"", ""00:02:40.000""]",1XaDmkM-AAw
10.0,vggsound,1Xb0ALz4De4_35,https://www.youtube.com/watch?v=1Xb0ALz4De4,"[""00:00:35.000"", ""00:00:45.000""]",1Xb0ALz4De4
10.0,vggsound,1Xb0ALz4De4_64,https://www.youtube.com/watch?v=1Xb0ALz4De4,"[""00:01:04.000"", ""00:01:14.000""]",1Xb0ALz4De4
10.0,vggsound,1XdIchC_4Cc_120,https://www.youtube.com/watch?v=1XdIchC_4Cc,"[""00:02:00.000"", ""00:02:10.000""]",1XdIchC_4Cc
10.0,vggsound,1XgdKTfy1Pw_4,https://www.youtube.com/watch?v=1XgdKTfy1Pw,"[""00:00:04.000"", ""00:00:14.000""]",1XgdKTfy1Pw
10.0,vggsound,1XgdKTfy1Pw_15,https://www.youtube.com/watch?v=1XgdKTfy1Pw,"[""00:00:15.000"", ""00:00:25.000""]",1XgdKTfy1Pw
10.0,vggsound,1XgvbqMmOjU_120,https://www.youtube.com/watch?v=1XgvbqMmOjU,"[""00:02:00.000"", ""00:02:10.000""]",1XgvbqMmOjU
10.0,vggsound,1XiT-9mAj4E_10,https://www.youtube.com/watch?v=1XiT-9mAj4E,"[""00:00:10.000"", ""00:00:20.000""]",1XiT-9mAj4E
10.0,vggsound,1XjF-t2wvq4_330,https://www.youtube.com/watch?v=1XjF-t2wvq4,"[""00:05:30.000"", ""00:05:40.000""]",1XjF-t2wvq4
10.0,vggsound,1Xjn22L0jVU_10,https://www.youtube.com/watch?v=1Xjn22L0jVU,"[""00:00:10.000"", ""00:00:20.000""]",1Xjn22L0jVU
10.0,vggsound,1XjwssJT_ok_25,https://www.youtube.com/watch?v=1XjwssJT_ok,"[""00:00:25.000"", ""00:00:35.000""]",1XjwssJT_ok
10.0,vggsound,1Xmw9VUzvLY_150,https://www.youtube.com/watch?v=1Xmw9VUzvLY,"[""00:02:30.000"", ""00:02:40.000""]",1Xmw9VUzvLY
10.0,vggsound,1Xnx7lS2OgU_30,https://www.youtube.com/watch?v=1Xnx7lS2OgU,"[""00:00:30.000"", ""00:00:40.000""]",1Xnx7lS2OgU
10.0,vggsound,1XoHUTAzeG4_31,https://www.youtube.com/watch?v=1XoHUTAzeG4,"[""00:00:31.000"", ""00:00:41.000""]",1XoHUTAzeG4
10.0,vggsound,1XpJzqPCi2s_147,https://www.youtube.com/watch?v=1XpJzqPCi2s,"[""00:02:27.000"", ""00:02:37.000""]",1XpJzqPCi2s
10.0,vggsound,1XqqTvgOpio_30,https://www.youtube.com/watch?v=1XqqTvgOpio,"[""00:00:30.000"", ""00:00:40.000""]",1XqqTvgOpio
10.0,vggsound,1XtRmOTjPIw_6,https://www.youtube.com/watch?v=1XtRmOTjPIw,"[""00:00:06.000"", ""00:00:16.000""]",1XtRmOTjPIw
10.0,vggsound,1XtRmOTjPIw_33,https://www.youtube.com/watch?v=1XtRmOTjPIw,"[""00:00:33.000"", ""00:00:43.000""]",1XtRmOTjPIw
10.0,vggsound,1XtnAQnS91c_6,https://www.youtube.com/watch?v=1XtnAQnS91c,"[""00:00:06.000"", ""00:00:16.000""]",1XtnAQnS91c
10.0,vggsound,1XtnAQnS91c_17,https://www.youtube.com/watch?v=1XtnAQnS91c,"[""00:00:17.000"", ""00:00:27.000""]",1XtnAQnS91c
10.0,vggsound,1XwLROvpAhw_135,https://www.youtube.com/watch?v=1XwLROvpAhw,"[""00:02:15.000"", ""00:02:25.000""]",1XwLROvpAhw
10.0,vggsound,1XwLROvpAhw_320,https://www.youtube.com/watch?v=1XwLROvpAhw,"[""00:05:20.000"", ""00:05:30.000""]",1XwLROvpAhw
10.0,vggsound,1XxHC7eMNg8_11,https://www.youtube.com/watch?v=1XxHC7eMNg8,"[""00:00:11.000"", ""00:00:21.000""]",1XxHC7eMNg8
10.0,vggsound,1XxHC7eMNg8_24,https://www.youtube.com/watch?v=1XxHC7eMNg8,"[""00:00:24.000"", ""00:00:34.000""]",1XxHC7eMNg8
10.0,vggsound,1Y2IkZULXo8_11,https://www.youtube.com/watch?v=1Y2IkZULXo8,"[""00:00:11.000"", ""00:00:21.000""]",1Y2IkZULXo8
10.0,vggsound,1Y2IkZULXo8_30,https://www.youtube.com/watch?v=1Y2IkZULXo8,"[""00:00:30.000"", ""00:00:40.000""]",1Y2IkZULXo8
10.0,vggsound,1Y2YtG9EX-g_300,https://www.youtube.com/watch?v=1Y2YtG9EX-g,"[""00:05:00.000"", ""00:05:10.000""]",1Y2YtG9EX-g
10.0,vggsound,1Y3zGxJShdA_5,https://www.youtube.com/watch?v=1Y3zGxJShdA,"[""00:00:05.000"", ""00:00:15.000""]",1Y3zGxJShdA
10.0,vggsound,1Y3zGxJShdA_61,https://www.youtube.com/watch?v=1Y3zGxJShdA,"[""00:01:01.000"", ""00:01:11.000""]",1Y3zGxJShdA
10.0,vggsound,1Y4HWY6DHnU_280,https://www.youtube.com/watch?v=1Y4HWY6DHnU,"[""00:04:40.000"", ""00:04:50.000""]",1Y4HWY6DHnU
10.0,vggsound,1Y7CiJ6_m2Q_129,https://www.youtube.com/watch?v=1Y7CiJ6_m2Q,"[""00:02:09.000"", ""00:02:19.000""]",1Y7CiJ6_m2Q
10.0,vggsound,1Y7ePpJqt_M_0,https://www.youtube.com/watch?v=1Y7ePpJqt_M,"[""00:00:00.000"", ""00:00:10.000""]",1Y7ePpJqt_M
10.0,vggsound,1Y7ePpJqt_M_172,https://www.youtube.com/watch?v=1Y7ePpJqt_M,"[""00:02:52.000"", ""00:03:02.000""]",1Y7ePpJqt_M
10.0,vggsound,1YBWLfg4Mts_22,https://www.youtube.com/watch?v=1YBWLfg4Mts,"[""00:00:22.000"", ""00:00:32.000""]",1YBWLfg4Mts
10.0,vggsound,1YBcZgH5TUE_104,https://www.youtube.com/watch?v=1YBcZgH5TUE,"[""00:01:44.000"", ""00:01:54.000""]",1YBcZgH5TUE
10.0,vggsound,1YBcZgH5TUE_123,https://www.youtube.com/watch?v=1YBcZgH5TUE,"[""00:02:03.000"", ""00:02:13.000""]",1YBcZgH5TUE
10.0,vggsound,1YFa9CpH7Kc_180,https://www.youtube.com/watch?v=1YFa9CpH7Kc,"[""00:03:00.000"", ""00:03:10.000""]",1YFa9CpH7Kc
10.0,vggsound,1YGJDa3aCGo_289,https://www.youtube.com/watch?v=1YGJDa3aCGo,"[""00:04:49.000"", ""00:04:59.000""]",1YGJDa3aCGo
10.0,vggsound,1YJBSfpC2bw_50,https://www.youtube.com/watch?v=1YJBSfpC2bw,"[""00:00:50.000"", ""00:01:00.000""]",1YJBSfpC2bw
10.0,vggsound,1YJBSfpC2bw_63,https://www.youtube.com/watch?v=1YJBSfpC2bw,"[""00:01:03.000"", ""00:01:13.000""]",1YJBSfpC2bw
10.0,vggsound,1YPjs1CTY2E_0,https://www.youtube.com/watch?v=1YPjs1CTY2E,"[""00:00:00.000"", ""00:00:10.000""]",1YPjs1CTY2E
10.0,vggsound,1YPvDuMjIt4_21,https://www.youtube.com/watch?v=1YPvDuMjIt4,"[""00:00:21.000"", ""00:00:31.000""]",1YPvDuMjIt4
10.0,vggsound,1YQ6Ugy-ysU_30,https://www.youtube.com/watch?v=1YQ6Ugy-ysU,"[""00:00:30.000"", ""00:00:40.000""]",1YQ6Ugy-ysU
10.0,vggsound,1YQgJ02fBf8_30,https://www.youtube.com/watch?v=1YQgJ02fBf8,"[""00:00:30.000"", ""00:00:40.000""]",1YQgJ02fBf8
10.0,vggsound,1YSz7BX31aE_140,https://www.youtube.com/watch?v=1YSz7BX31aE,"[""00:02:20.000"", ""00:02:30.000""]",1YSz7BX31aE
10.0,vggsound,1YTxC9nym2M_30,https://www.youtube.com/watch?v=1YTxC9nym2M,"[""00:00:30.000"", ""00:00:40.000""]",1YTxC9nym2M
10.0,vggsound,1YVymi9pLWU_131,https://www.youtube.com/watch?v=1YVymi9pLWU,"[""00:02:11.000"", ""00:02:21.000""]",1YVymi9pLWU
10.0,vggsound,1YVymi9pLWU_144,https://www.youtube.com/watch?v=1YVymi9pLWU,"[""00:02:24.000"", ""00:02:34.000""]",1YVymi9pLWU
10.0,vggsound,1YWeSXAXwQE_30,https://www.youtube.com/watch?v=1YWeSXAXwQE,"[""00:00:30.000"", ""00:00:40.000""]",1YWeSXAXwQE
10.0,vggsound,1YWf06Valqs_1000,https://www.youtube.com/watch?v=1YWf06Valqs,"[""00:16:40.000"", ""00:16:50.000""]",1YWf06Valqs
10.0,vggsound,1YXeTge9Hi4_201,https://www.youtube.com/watch?v=1YXeTge9Hi4,"[""00:03:21.000"", ""00:03:31.000""]",1YXeTge9Hi4
10.0,vggsound,1YYHuxqOkIk_0,https://www.youtube.com/watch?v=1YYHuxqOkIk,"[""00:00:00.000"", ""00:00:10.000""]",1YYHuxqOkIk
10.0,vggsound,1YYeJirbwxo_204,https://www.youtube.com/watch?v=1YYeJirbwxo,"[""00:03:24.000"", ""00:03:34.000""]",1YYeJirbwxo
10.0,vggsound,1Y_t2kkmQJo_250,https://www.youtube.com/watch?v=1Y_t2kkmQJo,"[""00:04:10.000"", ""00:04:20.000""]",1Y_t2kkmQJo
10.0,vggsound,1Ybi2T75pzk_49,https://www.youtube.com/watch?v=1Ybi2T75pzk,"[""00:00:49.000"", ""00:00:59.000""]",1Ybi2T75pzk
10.0,vggsound,1Ybiv_mJlLk_73,https://www.youtube.com/watch?v=1Ybiv_mJlLk,"[""00:01:13.000"", ""00:01:23.000""]",1Ybiv_mJlLk
10.0,vggsound,1Ybiv_mJlLk_358,https://www.youtube.com/watch?v=1Ybiv_mJlLk,"[""00:05:58.000"", ""00:06:08.000""]",1Ybiv_mJlLk
10.0,vggsound,1YcCl4oDvDs_70,https://www.youtube.com/watch?v=1YcCl4oDvDs,"[""00:01:10.000"", ""00:01:20.000""]",1YcCl4oDvDs
10.0,vggsound,1YcZq0OUO8Y_30,https://www.youtube.com/watch?v=1YcZq0OUO8Y,"[""00:00:30.000"", ""00:00:40.000""]",1YcZq0OUO8Y
10.0,vggsound,1Yc_pQAB9uA_7,https://www.youtube.com/watch?v=1Yc_pQAB9uA,"[""00:00:07.000"", ""00:00:17.000""]",1Yc_pQAB9uA
10.0,vggsound,1YcuoLNYQ8A_64,https://www.youtube.com/watch?v=1YcuoLNYQ8A,"[""00:01:04.000"", ""00:01:14.000""]",1YcuoLNYQ8A
10.0,vggsound,1YcuoLNYQ8A_135,https://www.youtube.com/watch?v=1YcuoLNYQ8A,"[""00:02:15.000"", ""00:02:25.000""]",1YcuoLNYQ8A
10.0,vggsound,1YdyCRvhn30_46,https://www.youtube.com/watch?v=1YdyCRvhn30,"[""00:00:46.000"", ""00:00:56.000""]",1YdyCRvhn30
10.0,vggsound,1YdyCRvhn30_241,https://www.youtube.com/watch?v=1YdyCRvhn30,"[""00:04:01.000"", ""00:04:11.000""]",1YdyCRvhn30
10.0,vggsound,1YeHPbU6CsM_70,https://www.youtube.com/watch?v=1YeHPbU6CsM,"[""00:01:10.000"", ""00:01:20.000""]",1YeHPbU6CsM
10.0,vggsound,1YgDFzxOhjI_30,https://www.youtube.com/watch?v=1YgDFzxOhjI,"[""00:00:30.000"", ""00:00:40.000""]",1YgDFzxOhjI
10.0,vggsound,1YgeZ4rtUaM_30,https://www.youtube.com/watch?v=1YgeZ4rtUaM,"[""00:00:30.000"", ""00:00:40.000""]",1YgeZ4rtUaM
10.0,vggsound,1YimobkRMjs_50,https://www.youtube.com/watch?v=1YimobkRMjs,"[""00:00:50.000"", ""00:01:00.000""]",1YimobkRMjs
10.0,vggsound,1YmlNwyrM-E_56,https://www.youtube.com/watch?v=1YmlNwyrM-E,"[""00:00:56.000"", ""00:01:06.000""]",1YmlNwyrM-E
10.0,vggsound,1YmlNwyrM-E_134,https://www.youtube.com/watch?v=1YmlNwyrM-E,"[""00:02:14.000"", ""00:02:24.000""]",1YmlNwyrM-E
10.0,vggsound,1Yn5xhaKdQw_30,https://www.youtube.com/watch?v=1Yn5xhaKdQw,"[""00:00:30.000"", ""00:00:40.000""]",1Yn5xhaKdQw
10.0,vggsound,1Yq1XnmsbaQ_474,https://www.youtube.com/watch?v=1Yq1XnmsbaQ,"[""00:07:54.000"", ""00:08:04.000""]",1Yq1XnmsbaQ
10.0,vggsound,1YqmTvXOwKs_32,https://www.youtube.com/watch?v=1YqmTvXOwKs,"[""00:00:32.000"", ""00:00:42.000""]",1YqmTvXOwKs
10.0,vggsound,1YqmTvXOwKs_246,https://www.youtube.com/watch?v=1YqmTvXOwKs,"[""00:04:06.000"", ""00:04:16.000""]",1YqmTvXOwKs
10.0,vggsound,1YrnSECyDFY_30,https://www.youtube.com/watch?v=1YrnSECyDFY,"[""00:00:30.000"", ""00:00:40.000""]",1YrnSECyDFY
10.0,vggsound,1Ys6JtJHd5E_26,https://www.youtube.com/watch?v=1Ys6JtJHd5E,"[""00:00:26.000"", ""00:00:36.000""]",1Ys6JtJHd5E
10.0,vggsound,1Ys6JtJHd5E_63,https://www.youtube.com/watch?v=1Ys6JtJHd5E,"[""00:01:03.000"", ""00:01:13.000""]",1Ys6JtJHd5E
10.0,vggsound,1YukDt0W1fc_266,https://www.youtube.com/watch?v=1YukDt0W1fc,"[""00:04:26.000"", ""00:04:36.000""]",1YukDt0W1fc
10.0,vggsound,1YukDt0W1fc_290,https://www.youtube.com/watch?v=1YukDt0W1fc,"[""00:04:50.000"", ""00:05:00.000""]",1YukDt0W1fc
10.0,vggsound,1YutnjRGjhc_0,https://www.youtube.com/watch?v=1YutnjRGjhc,"[""00:00:00.000"", ""00:00:10.000""]",1YutnjRGjhc
10.0,vggsound,1YwFK3VSPzU_30,https://www.youtube.com/watch?v=1YwFK3VSPzU,"[""00:00:30.000"", ""00:00:40.000""]",1YwFK3VSPzU
10.0,vggsound,1YxcifClvo0_16,https://www.youtube.com/watch?v=1YxcifClvo0,"[""00:00:16.000"", ""00:00:26.000""]",1YxcifClvo0
10.0,vggsound,1YzJnyM15UM_118,https://www.youtube.com/watch?v=1YzJnyM15UM,"[""00:01:58.000"", ""00:02:08.000""]",1YzJnyM15UM
10.0,vggsound,1YzmI7S2AIY_30,https://www.youtube.com/watch?v=1YzmI7S2AIY,"[""00:00:30.000"", ""00:00:40.000""]",1YzmI7S2AIY
10.0,vggsound,1Z07hm1vPKU_44,https://www.youtube.com/watch?v=1Z07hm1vPKU,"[""00:00:44.000"", ""00:00:54.000""]",1Z07hm1vPKU
10.0,vggsound,1Z0JYfpbPc4_110,https://www.youtube.com/watch?v=1Z0JYfpbPc4,"[""00:01:50.000"", ""00:02:00.000""]",1Z0JYfpbPc4
10.0,vggsound,1Z2LhZ-2rU0_4,https://www.youtube.com/watch?v=1Z2LhZ-2rU0,"[""00:00:04.000"", ""00:00:14.000""]",1Z2LhZ-2rU0
10.0,vggsound,1Z3ciuA3Y3o_30,https://www.youtube.com/watch?v=1Z3ciuA3Y3o,"[""00:00:30.000"", ""00:00:40.000""]",1Z3ciuA3Y3o
10.0,vggsound,1Z3yGRTcKYU_124,https://www.youtube.com/watch?v=1Z3yGRTcKYU,"[""00:02:04.000"", ""00:02:14.000""]",1Z3yGRTcKYU
10.0,vggsound,1Z3yGRTcKYU_164,https://www.youtube.com/watch?v=1Z3yGRTcKYU,"[""00:02:44.000"", ""00:02:54.000""]",1Z3yGRTcKYU
10.0,vggsound,1Z4bwS-jM7E_0,https://www.youtube.com/watch?v=1Z4bwS-jM7E,"[""00:00:00.000"", ""00:00:10.000""]",1Z4bwS-jM7E
10.0,vggsound,1Z4bwS-jM7E_104,https://www.youtube.com/watch?v=1Z4bwS-jM7E,"[""00:01:44.000"", ""00:01:54.000""]",1Z4bwS-jM7E
10.0,vggsound,1Z5PWDAmJas_88,https://www.youtube.com/watch?v=1Z5PWDAmJas,"[""00:01:28.000"", ""00:01:38.000""]",1Z5PWDAmJas
10.0,vggsound,1Z5Zc2Av0xk_31,https://www.youtube.com/watch?v=1Z5Zc2Av0xk,"[""00:00:31.000"", ""00:00:41.000""]",1Z5Zc2Av0xk
10.0,vggsound,1Z5Zc2Av0xk_74,https://www.youtube.com/watch?v=1Z5Zc2Av0xk,"[""00:01:14.000"", ""00:01:24.000""]",1Z5Zc2Av0xk
10.0,vggsound,1Z6Qja_3yGs_54,https://www.youtube.com/watch?v=1Z6Qja_3yGs,"[""00:00:54.000"", ""00:01:04.000""]",1Z6Qja_3yGs
10.0,vggsound,1Z6Qja_3yGs_80,https://www.youtube.com/watch?v=1Z6Qja_3yGs,"[""00:01:20.000"", ""00:01:30.000""]",1Z6Qja_3yGs
10.0,vggsound,1Z7DSRJk4uU_16,https://www.youtube.com/watch?v=1Z7DSRJk4uU,"[""00:00:16.000"", ""00:00:26.000""]",1Z7DSRJk4uU
10.0,vggsound,1Z9TOs4-848_107,https://www.youtube.com/watch?v=1Z9TOs4-848,"[""00:01:47.000"", ""00:01:57.000""]",1Z9TOs4-848
10.0,vggsound,1Z9lTtd7ReE_14,https://www.youtube.com/watch?v=1Z9lTtd7ReE,"[""00:00:14.000"", ""00:00:24.000""]",1Z9lTtd7ReE
10.0,vggsound,1ZAiieYWhGk_36,https://www.youtube.com/watch?v=1ZAiieYWhGk,"[""00:00:36.000"", ""00:00:46.000""]",1ZAiieYWhGk
10.0,vggsound,1ZAytppeRPE_0,https://www.youtube.com/watch?v=1ZAytppeRPE,"[""00:00:00.000"", ""00:00:10.000""]",1ZAytppeRPE
