video_time,key,dataset_src,url,span,scene_cut,video_id,total score,raw_caption,refined_caption,rewritten_caption
10.2,3ouWJADOxwI.3_2,hdvg,https://www.youtube.com/watch?v=3ouWJADOxwI,"['00:00:42.660', '00:01:35.070']","[945, 1201]",3ouWJADOxwI,118.29435729980467,"The image appears to be a collage of three frames from a video, arranged in a 2x3 grid. The video seems to depict a process or an activity involving a sandy or granular substance.

In the first frame, we see a close-up of a hand interacting with the substance, possibly sifting or sorting through it. The hand is partially submerged in the material, which is light in color and has a granular texture.

The second frame shows a closer view of the hand, with the fingers more visible as they manipulate the substance. The granules are more defined, and the hand's action suggests a careful or precise interaction with the material.

In the third frame, the perspective shifts to a wider shot, showing the hand and the substance in a larger context. There is a blue object in the background, which could be a piece of equipment or a container related to the activity. The setting appears to be outdoors, and the ground is covered with a similar granular material, indicating that the activity might be taking place in a sandy or dusty environment.

Throughout the sequence, the camera perspective changes from a close-up of the hand to a wider shot, providing more context about the environment and the nature of the activity. The focus remains on the interaction between the hand and the granular substance, suggesting that the video might be educational or demonstrative in nature, possibly related to geology, archaeology, or a similar field.","The video depicts a process or activity involving a sandy, granular substance. A hand is shown interacting with the material, sifting and manipulating it. The camera perspective shifts from a close-up of the hand to a wider shot, revealing a blue object in the background and a similar granular surface covering the ground, suggesting an outdoor, possibly geological or archaeological, setting. The video appears to be educational or demonstrative in nature, focusing on the careful, precise interaction between the hand and the granular substance.","A hand sifts and manipulates a sandy, granular substance. The camera zooms out to reveal a blue object in the background and a similar granular surface covering the ground."
10.21021021021021,_mVsKc0g4Bg.8_5,hdvg,https://www.youtube.com/watch?v=_mVsKc0g4Bg,"['00:02:58.360', '00:03:29.840']","[328, 635]",_mVsKc0g4Bg,82.8054428100586,"The image is a 2x3 grid of frames from a video, depicting a person engaging in the sport of paragliding. The paraglider is seen in various stages of flight, from takeoff to soaring in the sky. The paraglider is wearing a harness and is connected to a colorful parachute-like canopy, which is inflated by the wind, allowing them to glide through the air.

The background of the frames shows a clear sky with some clouds, indicating fair weather conditions suitable for paragliding. In the bottom right frame, there appears to be a body of water, suggesting that the location might be near a lake or a coastline.

The sequence of frames captures the progression of the flight, with the paraglider moving from a lower altitude to a higher one. The camera perspective is from below, looking up at the paraglider, which emphasizes the height and freedom of the sport.

Throughout the video, the focus remains on the paraglider and the canopy, with no other significant characters or objects in the foreground. The video seems to be capturing the exhilarating experience of paragliding, showcasing the sport's appeal and the beauty of the outdoor environment in which it takes place.","The video depicts a person engaged in the sport of paragliding. The paraglider is seen in various stages of flight, from takeoff to soaring through the sky. The paraglider is wearing a harness and is connected to a colorful parachute-like canopy, which is inflated by the wind, allowing them to glide. The background shows a clear sky with some clouds, indicating fair weather conditions suitable for paragliding. In one frame, a body of water is visible, suggesting the location may be near a lake or coastline. The sequence captures the progression of the flight, with the paraglider moving from a lower to a higher altitude. The camera perspective is from below, emphasizing the height and freedom of the sport. The focus remains on the paraglider and the canopy, with no other significant characters or objects in the foreground, capturing the exhilarating experience of paragliding.","A paraglider, wearing a harness and connected to a colorful canopy, takes off and soars through the sky. The canopy inflates with wind, allowing the paraglider to glide. The background shows a clear sky with clouds. A body of water is briefly visible. The paraglider moves from a lower to a higher altitude, captured from a camera perspective below."
13.04,FcwPFJPGaFc.26_0,hdvg,https://www.youtube.com/watch?v=FcwPFJPGaFc,"['00:07:41.440', '00:08:12.220']","[0, 327]",FcwPFJPGaFc,22.98280334472656,"The image appears to be a collage of three frames from a video, showcasing a toy model of a Piebald Cow. The cow is predominantly black and white, with a distinctive black spot pattern on its body. The setting seems to be a miniature farm scene, with a variety of farm animals and structures, including a barn, a chicken coop, and a fence.

In the first frame, the cow is positioned in the center of the scene, facing the viewer. The background is filled with other farm animals, such as chickens, cows, and sheep, suggesting a bustling farm environment.

The second frame shows a close-up of the Piebald Cow, with a person's hand visible on the left side of the image, indicating that the cow is being held or manipulated. The background is less detailed, focusing more on the cow itself.

The third frame returns to a wider shot, similar to the first frame, with the Piebald Cow now positioned slightly to the left of the center. The farm animals and structures are again visible in the background.

Throughout the sequence, the camera perspective remains consistent, focusing on the Piebald Cow as the main subject. The movements and changes in shooting angles are minimal, with the primary focus being on the cow's position within the farm scene. The overall context of the video seems to be a review or demonstration of the Piebald Cow toy model, set against the backdrop of a miniature farm environment.","The video depicts a toy model of a Piebald Cow in a miniature farm scene. The cow is predominantly black and white, with a distinctive spot pattern on its body. The setting includes various farm animals and structures, such as a barn, chicken coop, and fence. The camera focuses on the Piebald Cow, capturing it from different angles and positions within the farm environment.","A toy model of a Piebald Cow stands in a miniature farm scene. The cow is black and white with a distinctive spot pattern. The scene includes a barn, chicken coop, fence, and other farm animals. The camera shows the cow from different angles and positions within the farm."
12.64,hIC6yO5YnYQ.387_0,hdvg,https://www.youtube.com/watch?v=hIC6yO5YnYQ,"['01:29:06.800', '01:29:19.440']","[0, -1]",hIC6yO5YnYQ,26.796539306640625,"The image shows a sequence of three frames from a video, featuring a man driving a vehicle, likely a jeep or off-road vehicle, on a dirt road. The man is wearing a cap and appears to be focused on the road ahead. The setting suggests a rural or wilderness area, with vegetation on both sides of the road. The lighting in the frames indicates it could be daytime.

In the first frame, the man is seen from the side, with the vehicle's dashboard and steering wheel visible. The second frame shows a closer view of the man's face, with the steering wheel and dashboard still in view. The third frame provides a slightly different angle, with the man's face more visible and the steering wheel and dashboard still prominent.

The sequence captures the man's journey along the dirt road, with no significant changes in the environment or the man's actions. The focus is on the man and his interaction with the vehicle, suggesting a narrative of travel or exploration. The video seems to be a documentary or a travel vlog, given the natural setting and the casual attire of the driver.","The video shows a man driving an off-road vehicle, likely a jeep, along a dirt road in a rural or wilderness setting. The man, wearing a cap, appears focused on the road ahead. The video captures the man's journey, with the camera primarily focused on the driver and the vehicle's dashboard and steering wheel. The natural surroundings, including vegetation on both sides of the road, suggest a documentary or travel vlog style.","A man drives an off-road vehicle, possibly a jeep, along a dirt road in a rural area. He wears a cap and looks ahead. The camera shows the driver, the vehicle's dashboard, and steering wheel, surrounded by vegetation on both sides of the road."
10.53,3i1SUpTjmt0.28_0,hdvg,https://www.youtube.com/watch?v=3i1SUpTjmt0,"['00:04:55.489', '00:05:06.019']","[0, -1]",3i1SUpTjmt0,21.188373565673828,"The image shows a sequence of three frames from a video, each capturing a different moment of a person driving a convertible sports car. The driver is a young male wearing sunglasses and a black t-shirt, with his hair styled short. He is seated in the driver's seat, which is visible in all frames.

In the first frame, the driver is seen from the side, with his hands on the steering wheel, indicating that he is in control of the vehicle. The car's interior is visible, with the dashboard and the gear shift in the foreground. The car appears to be in motion, as suggested by the blurred background.

The second frame provides a closer view of the driver, with the camera angle slightly lower, capturing the driver's upper body and the steering wheel. The driver's expression is not clearly visible, but he seems focused on the road ahead. The car's speedometer is visible, showing that the car is traveling at a high speed.

In the third frame, the camera angle is slightly higher, providing a view of the driver's hands on the steering wheel and the car's dashboard. The driver's sunglasses are more prominent in this frame, and his expression is still not clearly visible. The car's speedometer is still visible, indicating that the car is still traveling at a high speed.

Throughout the sequence, the car's convertible top is down, suggesting that the weather is sunny and pleasant. The background of the frames shows a blur of trees and buildings, indicating","The video depicts a young male driver operating a convertible sports car. The driver, wearing sunglasses and a black t-shirt, is shown from various angles as the car is in motion. The car's interior, including the dashboard and steering wheel, is visible. The car appears to be traveling at a high speed, as indicated by the visible speedometer. The convertible top is down, suggesting pleasant weather conditions. The background shows a blurred landscape of trees and buildings, conveying a sense of movement.","A young male driver, wearing sunglasses and a black t-shirt, operates a convertible sports car from various angles. The car's interior, including the dashboard and steering wheel, is visible. The speedometer shows the car traveling at a high speed. The convertible top is down. The background is a blurred landscape of trees and buildings."
12.76275,HaeWIOYSxn4.24_0,hdvg,https://www.youtube.com/watch?v=HaeWIOYSxn4,"['00:07:14.840', '00:07:38.230']","[0, 306]",HaeWIOYSxn4,24.50891494750977,"The image appears to be a sequence of frames from a video, capturing a small dog in a bathroom setting. The dog is seen in various positions and actions, suggesting a playful or curious nature. The bathroom has a white toilet and a tiled floor, and the dog seems to be exploring or interacting with the environment. The sequence of frames shows the dog moving around the bathroom, possibly investigating or playing with objects in the room. The camera perspective is consistent, focusing on the dog and the immediate surroundings, and the shooting angles are straightforward, providing a clear view of the dog's actions. The overall content of the video seems to be a light-hearted, candid moment of a pet in a domestic setting.","A short video depicting a small dog exploring a bathroom environment. The dog is shown in various positions, suggesting a playful and curious nature. The bathroom setting includes a white toilet and tiled floor, providing a simple, domestic backdrop for the dog's actions. The camera maintains a consistent perspective, focusing on the dog and its immediate surroundings, with straightforward angles that clearly capture the animal's movements and interactions within the space.","A small dog explores a bathroom with a white toilet and tiled floor. The dog moves around, playing and sniffing its surroundings."
11.91,gvhWw9Pwugw.35_0,hdvg,https://www.youtube.com/watch?v=gvhWw9Pwugw,"['00:05:29.440', '00:05:41.350']","[0, -1]",gvhWw9Pwugw,29.88509178161621,"The image appears to be a collage of screenshots from a video game, specifically a football game. The sequence of frames captures the progression of a play during a football match.

In the first frame, we see a wide shot of the football field with players in position, indicating the start of a play. The camera perspective is from the side of the field, providing a clear view of both teams' formations.

The second frame shows a close-up of the quarterback in the process of throwing the ball. The focus is on the player's form and the trajectory of the ball.

In the third frame, the action has moved to the receiving end of the field, where a player is in the process of catching the ball. The camera angle has shifted to follow the ball's path.

The fourth frame captures the aftermath of the catch, with the receiver now in possession of the ball and preparing to run. The defensive players are in pursuit.

The fifth frame is a close-up of the player with the ball, emphasizing the intensity of the moment as the player tries to evade the defenders.

The final frame shows a wider shot of the field again, with the player who caught the ball now in motion, running towards the end zone. The defensive players are visible in the background, attempting to stop the play.

Throughout the sequence, the camera perspective changes to follow the action, providing a dynamic view of the play from start to finish. The game's graphics are detailed, with realistic player models, uniforms,","The video depicts a sequence of screenshots from a football video game. The frames show the progression of a play, starting with a wide shot of the field and players in position. The camera then focuses on the quarterback throwing the ball, followed by a player catching it and running with the ball, evading defensive players. The camera angles shift to capture the key moments of the play, providing a dynamic visual perspective.","A sequence of screenshots from a football video game shows a play unfolding. The field and players are seen from a wide shot. The quarterback throws the ball. A player catches it and runs with the ball, evading defensive players. The camera angles change to capture key moments of the play."
11.56,3HGXqGRaDW0.147_2,hdvg,https://www.youtube.com/watch?v=3HGXqGRaDW0,"['00:31:39.580', '00:32:06.369']","[145, 434]",3HGXqGRaDW0,40.21283721923828,"The image shows a 2x3 grid of frames from a video featuring a cartoon character, which appears to be a pig. The pig is depicted in various poses and expressions, suggesting a narrative or sequence of events. The background consists of a simple, colorful landscape with a house and flowers, indicating a peaceful, outdoor setting. The pig is the main character, and its expressions and poses seem to convey a range of emotions or actions. The video seems to be aimed at a younger audience, given the style of animation and the simplicity of the background. The camera perspective is consistent, focusing on the pig from a slightly elevated angle, allowing for a clear view of its actions and expressions.","A short animated video featuring a cartoon pig character in an outdoor, pastoral setting. The pig is shown in a sequence of different poses and expressions, suggesting a narrative or series of events. The background depicts a simple, colorful landscape with a house and flowers, creating a peaceful, whimsical atmosphere. The camera perspective remains consistent, focusing on the pig from a slightly elevated angle to clearly capture its actions and emotions, which appear to range from playful to contemplative. The overall style and simplicity of the visuals indicate the video is likely intended for a younger audience.","A cartoon pig character is shown in a pastoral outdoor setting, posing and expressing different emotions. The background features a colorful landscape with a house and flowers. The camera focuses on the pig from a slightly elevated angle, capturing its actions and emotions, ranging from playful to contemplative."
11.136136136136136,sHbg1dIErpY.69_1,hdvg,https://www.youtube.com/watch?v=sHbg1dIErpY,"['00:13:48.980', '00:14:12.649']","[58, 326]",sHbg1dIErpY,34.92044448852539,"The image appears to be a collage of frames from a video, showcasing a green SUV on display at an event. The vehicle is the central focus of the video, with its design and features highlighted in each frame. The SUV is presented from various angles, allowing viewers to appreciate its design elements, such as the headlights, grille, and wheels.

In the background, there are people present, suggesting that the setting is a public event or exhibition where the vehicle is being showcased. The attendees are casually dressed, indicating a relaxed atmosphere. The camera perspective changes slightly between frames, providing a dynamic view of the vehicle and its surroundings.

The video seems to capture the essence of a car show or launch event, where the vehicle is the star of the show. The lighting and composition of the frames emphasize the vehicle's design and appeal, likely to attract potential buyers or enthusiasts. The overall context of the video is promotional, aiming to present the SUV in an attractive and appealing manner.","A video showcasing a green SUV on display at an event. The vehicle is the central focus, shown from various angles to highlight its design features such as the headlights, grille, and wheels. In the background, casually dressed people are present, suggesting a public event or exhibition setting. The camera perspective changes slightly between frames, providing a dynamic view of the vehicle and its surroundings. The overall context of the video appears to be promotional, aiming to present the SUV in an attractive and appealing manner.","A green SUV is on display at an event. The camera shows the vehicle from various angles, highlighting its design features, including the headlights, grille, and wheels. Casually dressed people are in the background. The camera perspective changes slightly between frames, capturing the vehicle and its surroundings."
12.412412412412412,4mvMeroay5w.16_1,hdvg,https://www.youtube.com/watch?v=4mvMeroay5w,"['00:02:36.900', '00:02:56.110']","[217, 590]",4mvMeroay5w,75.43223571777344,"The image depicts a sequence of frames from a video featuring a person interacting with a silver sports car. The car is prominently displayed in each frame, with its hood open, suggesting that the person is performing maintenance or repairs on the vehicle. The individual is dressed in casual attire, including a black hoodie and gray pants, and is wearing white sneakers.

The sequence begins with the person standing next to the car, looking at the engine. In the subsequent frames, the person is shown in various stages of working on the car, with the hood still open. The person's movements and the camera's perspective suggest a progression from a standing position to a more focused, possibly kneeling or crouching position to work on the car.

The background of the video appears to be an outdoor setting, possibly a driveway or a parking area, with a clear sky and some greenery visible. The lighting in the frames is consistent, indicating that the video was likely shot during the day.

The overall context of the video seems to be a DIY automotive repair or maintenance session, with the person taking on the role of a mechanic or enthusiast working on their own vehicle. The video likely provides a step-by-step guide or documentation of the process, with the person demonstrating the necessary actions and tools involved in the task.","A person in casual attire, including a black hoodie and gray pants, is working on a silver sports car in an outdoor setting, possibly a driveway or parking area. The car's hood is open, suggesting the person is performing maintenance or repairs on the vehicle. The person is shown in various stages of working on the car, with the background featuring a clear sky and some greenery.",A person in a black hoodie and gray pants works on a silver sports car in an outdoor setting. The car's hood is open. The person performs various tasks on the vehicle against a backdrop of a clear sky and greenery.
10.63,hIC6yO5YnYQ.407_0,hdvg,https://www.youtube.com/watch?v=hIC6yO5YnYQ,"['01:35:36.210', '01:35:46.840']","[0, -1]",hIC6yO5YnYQ,101.64930725097656,"The image shows a series of frames from a video featuring a hippopotamus in a body of water. The hippopotamus appears to be swimming or wading, with its head and ears visible above the water's surface. The water has a calm appearance, and the lighting suggests it might be daytime. The hippopotamus is the main subject of the video, and its movement through the water is the central action captured in the frames. The camera perspective is consistent, focusing on the hippopotamus from a slightly elevated angle, allowing for a clear view of its movement and the water around it. The background is not distinctly visible, but it seems to be a natural, outdoor setting, possibly a river or a lake.","The video shows a hippopotamus swimming or wading in a body of water. The hippopotamus is the main subject, with its head and ears visible above the calm, daytime water surface. The camera maintains a consistent perspective, capturing the hippopotamus's movement through the natural, outdoor setting, which appears to be a river or lake.","A hippopotamus swims or wades in a calm body of water, its head and ears visible above the surface. The camera shows the hippopotamus moving through the natural outdoor setting, a river or lake, in daylight."
18.72,B99BrUqFLdo.42_2,hdvg,https://www.youtube.com/watch?v=B99BrUqFLdo,"['00:12:38.200', '00:13:14.230']","[96, 564]",B99BrUqFLdo,22.10747718811035,"The image shows a sequence of frames from a video featuring a person applying makeup to their face. The makeup appears to be dramatic and theatrical, with a focus on creating a striking and possibly character-based look. The individual is using makeup brushes and other tools to apply the makeup, which includes dark colors and possibly a design that could be associated with a specific character or theme.

The person is the central figure in all frames, and the camera perspective is consistent, focusing on their face and upper body. The background is simple and does not distract from the main subject, which is the makeup application process. The lighting is even, suggesting a controlled environment, likely a makeup station or a studio.

The sequence captures the progression of the makeup application, with the individual's face becoming more and more transformed as the video progresses. The makeup artist's skill and attention to detail are evident in the careful application and blending of the makeup. The overall context of the video seems to be educational or demonstrative, possibly aimed at teaching viewers how to create a specific makeup look or showcasing the artist's abilities.","A person applies dramatic, theatrical makeup to their face. The individual uses various brushes and tools to carefully apply dark colors and a distinct design, transforming their appearance. The camera focuses on the subject's face and upper body against a simple, evenly lit background, capturing the progression of the makeup application process. The video appears to be educational or demonstrative in nature, showcasing the makeup artist's skill and techniques.","A person applies makeup to their face, using various brushes and tools to carefully apply dark colors and a distinct design. The camera focuses on the subject's face and upper body against a simple, evenly lit background, capturing the progression of the makeup application process."
12.06,CQpqR_fipl8.19_0,hdvg,https://www.youtube.com/watch?v=CQpqR_fipl8,"['00:04:28.650', '00:04:40.710']","[0, -1]",CQpqR_fipl8,59.44839859008789,"The image appears to be a collage of three frames from a video, showcasing a horse racing event. The video seems to capture the horses and jockeys in action during a race.

In the first frame, we see a group of horses and jockeys lined up at the starting gate, ready to begin the race. The jockeys are dressed in traditional racing attire, and the horses are in a crouched position, indicating the start of the race is imminent.

The second frame shows the horses and jockeys in motion, with the horses galloping and the jockeys leaning forward to encourage their horses to run faster. The horses are spread out across the track, with some in the lead and others trailing behind.

The third frame captures the horses and jockeys nearing the finish line. The horses are running at full speed, and the jockeys are leaning forward even more, pushing their horses to reach the finish line as quickly as possible.

Throughout the sequence, the camera perspective remains consistent, focusing on the horses and jockeys from a side angle that allows for a clear view of their movements and positions relative to each other and the finish line.

The background of each frame shows a well-maintained racetrack with a clear sky, suggesting good weather conditions for the race. The overall context of the video is a competitive horse racing event, capturing the excitement and intensity of the race from the starting gate to the finish line.","A video depicting a horse racing event. The footage shows horses and jockeys in action during the race. The video begins with the horses and jockeys lined up at the starting gate, poised to start the race. The next scene captures the horses galloping down the racetrack, with the jockeys leaning forward to urge their mounts forward. The final segment depicts the horses and jockeys nearing the finish line, racing at full speed. The camera maintains a consistent side-angle perspective throughout the video, allowing for a clear view of the horses, jockeys, and the well-maintained racetrack against a clear sky backdrop.","Horses and jockeys line up at the starting gate. The horses gallop down the racetrack, jockeys leaning forward. The horses near the finish line, racing at full speed. The camera shows the horses, jockeys, and racetrack from a consistent side-angle perspective against a clear sky backdrop."
11.46,CzuRP3osN-E.10_0,hdvg,https://www.youtube.com/watch?v=CzuRP3osN-E,"['00:01:53.640', '00:02:05.100']","[0, -1]",CzuRP3osN-E,49.00172805786133,"The image appears to be a collage of three frames from a video, showcasing a man engaged in an activity that seems to be related to fishing. The man is wearing a baseball cap and sunglasses, suggesting an outdoor setting, possibly on a boat or near a body of water. He is dressed in casual attire suitable for a day out in the sun.

In the first frame, the man is facing the camera, with a clear view of his upper body and head. He appears to be speaking or gesturing, possibly explaining something or giving instructions.

The second frame shows the man from a side angle, with his back partially turned to the camera. He is still wearing his sunglasses and cap, and his posture suggests he is focused on something off-camera, which could be related to fishing.

In the third frame, the man is facing away from the camera, with his back fully turned to the viewer. He is still wearing his sunglasses and cap, and his stance indicates that he might be in the process of casting a fishing line or reeling in a catch.

Throughout the sequence, the man's attire, sunglasses, and cap remain consistent, indicating that the video captures a continuous activity. The background is not clearly visible in any of the frames, keeping the focus on the man and his actions. The video seems to be instructional or promotional in nature, possibly related to fishing techniques or equipment.","A man in casual outdoor attire, wearing a baseball cap and sunglasses, is shown in a series of frames engaged in an activity that appears to be fishing. The video captures the man's actions and gestures, suggesting an instructional or promotional nature related to fishing techniques or equipment.","A man, wearing a baseball cap and sunglasses, is shown in a series of frames fishing."
16.11,ElKIGKIFqpM.0_0,hdvg,https://www.youtube.com/watch?v=ElKIGKIFqpM,"['00:00:00.410', '00:00:16.520']","[0, -1]",ElKIGKIFqpM,20.8164005279541,"The image appears to be a collage of frames from a video, showcasing a rowing competition. The video captures the dynamic movement of rowers in action, with the boats gliding across the water. The rowers are in uniform, indicating they are part of a team, and they are using long oars to propel the boats forward. The boats are long and narrow, designed for speed and efficiency in rowing.

The setting is a body of water, likely a river or a rowing course, with a clear sky above. There are spectators visible in the background, suggesting that this is a public event or competition. The water is calm, which is ideal for rowing, and there are no other boats or obstacles in the immediate vicinity, allowing the rowers to focus on their performance.

The video seems to have been shot from the side of the course, providing a clear view of the rowers and their technique. The camera perspective changes slightly between frames, following the movement of the boats and the rowers, which adds a sense of motion and progression to the video.

Overall, the video captures the intensity and teamwork involved in rowing, as well as the competitive spirit of the event. The focus is on the rowers and their performance, with the surrounding environment serving as a backdrop to the main action.","A video depicting a rowing competition. The scene shows several narrow boats gliding across a calm body of water, with uniformed rowers using long oars to propel the boats forward. The rowers appear to be part of a team, working in synchronization to navigate the course. Spectators are visible in the background, suggesting this is a public event. The video captures the dynamic movement and intensity of the rowing competition from a side perspective, providing a clear view of the rowers' technique and the progression of the boats across the water.","Several narrow boats glide across a calm body of water, propelled forward by uniformed rowers using long oars. The rowers work in synchronization, navigating the course. Spectators are visible in the background."
18.3,QqZeAnB4LGI.30_0,hdvg,https://www.youtube.com/watch?v=QqZeAnB4LGI,"['00:05:38.820', '00:05:55.260']","[0, 549]",QqZeAnB4LGI,35.74626159667969,"The image shows a sequence of three frames from a video, arranged in a 2x3 grid. The video appears to be set in a natural, outdoor environment, possibly a forest or a wooded area, as indicated by the presence of fallen leaves and twigs on the ground.

In the first frame, we see a close-up of a person's hand holding a small object, which seems to be a twig or a piece of wood. The focus is on the hand and the object, with the background being out of focus.

In the second frame, the camera perspective shifts slightly to the right, showing more of the person's hand and the object being held. The background remains out of focus, emphasizing the action of the hand holding the object.

In the third frame, the camera angle changes to a lower perspective, looking up at the person's hand and the object. The background is still out of focus, but we can see more of the ground covered with leaves and twigs.

Throughout the sequence, the person's hand and the object are the main focus, with the background providing context to the setting. The video seems to capture a moment of interaction between the person and the natural environment, possibly involving the collection or examination of the object. The camera movements and changes in shooting angles suggest a dynamic and engaging visual narrative.","The video shows a sequence of three frames depicting a person's hand interacting with a small object, such as a twig or piece of wood, in a natural, outdoor setting. The background appears to be a forest or wooded area, with fallen leaves and twigs visible on the ground. The camera perspective shifts slightly in each frame, focusing on the hand and object while keeping the background out of focus, creating a dynamic visual narrative.","A person's hand interacts with a small object, such as a twig or piece of wood, in a forest or wooded area with fallen leaves and twigs on the ground. The camera perspective shifts slightly, focusing on the hand and object."
11.833333333333334,fG8rsBI7sQY.19_1,hdvg,https://www.youtube.com/watch?v=fG8rsBI7sQY,"['00:03:53.290', '00:04:04.239']","[72, 427]",fG8rsBI7sQY,42.033199310302734,"The image appears to be a collage of screenshots from a video game, specifically Minecraft, given the distinctive blocky graphics and the style of the environment. The sequence of frames seems to depict a player's journey or actions within the game.

In the first frame, we see a player character standing in a grassy area with a few trees and a structure that looks like a chest or a box. The player is facing towards the right side of the image.

The second frame shows the player character approaching the structure from the first frame. The perspective is slightly different, with the player now closer to the structure and the camera angle slightly lower.

In the third frame, the player character is interacting with the structure, which is now open, revealing its contents. The player is still facing towards the right side of the image.

The fourth frame shows the player character moving away from the structure and towards the left side of the image. The camera angle is slightly higher, giving a broader view of the surroundings.

In the fifth frame, the player character has moved further away from the structure and is now in a more open area with grass and a few trees. The camera angle is similar to the first frame, but the player is now facing towards the left side of the image.

The sixth frame shows the player character approaching another structure, which appears to be a different type of chest or box. The player is again facing towards the right side of the image.

The seventh frame shows the player character interacting with the second structure, which is","The video depicts a player's journey through a Minecraft-style environment. The sequence shows the player character exploring a grassy area, interacting with various structures, and moving through the landscape. The video has a blocky, pixelated visual style characteristic of the Minecraft game.","The player character explores a grassy area, interacting with various structures and moving through the landscape in a blocky, pixelated Minecraft-style environment."
12.15,C4Ju3IxWT1Y.44_0,hdvg,https://www.youtube.com/watch?v=C4Ju3IxWT1Y,"['00:07:32.460', '00:07:44.610']","[0, -1]",C4Ju3IxWT1Y,28.29497718811035,"The image shows a collection of Disney character figurines, specifically from the ""Mickey and Friends"" series, arranged in a grid pattern. The characters include Mickey Mouse, Minnie Mouse, Donald Duck, Daisy Duck, and Goofy, each with their distinctive outfits and accessories. The figurines are presented in a way that suggests they are being displayed or showcased, possibly in a store or at a collector's event.

The background of the image is neutral, allowing the colorful and detailed figurines to stand out. The camera perspective is consistent across all frames, focusing on the figurines from a slightly elevated angle that captures the entire figure and the base they are standing on.

The sequence of frames does not show any significant changes in the characters' positions or expressions, indicating that the video is likely a static display or a promotional video meant to highlight the design and details of the figurines. There are no texts visible in the image to provide additional context or information about the setting or the purpose of the video. The overall impression is that the video is meant to appeal to fans of Disney characters and collectors of such memorabilia.","The video shows a collection of Disney character figurines from the ""Mickey and Friends"" series, including Mickey Mouse, Minnie Mouse, Donald Duck, Daisy Duck, and Goofy. The figurines are arranged in a grid pattern, each with their distinctive outfits and accessories. The video presents the figurines in a way that suggests they are being displayed or showcased, possibly in a store or at a collector's event. The background is neutral, allowing the colorful and detailed figurines to stand out. The camera perspective remains consistent, capturing the figurines from a slightly elevated angle that showcases the entire figure and the base they are standing on. The video does not depict any significant changes in the characters' positions or expressions, indicating that it is likely a static display or a promotional video meant to highlight the design and details of the figurines.","A collection of Disney character figurines from the ""Mickey and Friends"" series, including Mickey Mouse, Minnie Mouse, Donald Duck, Daisy Duck, and Goofy, are arranged in a grid pattern, showcasing their distinctive outfits and accessories. The figurines are displayed against a neutral background, captured from a slightly elevated angle, highlighting the entire figure and base."
13.93,PtyupTn1bHQ.31_0,hdvg,https://www.youtube.com/watch?v=PtyupTn1bHQ,"['00:07:46.919', '00:08:00.849']","[0, -1]",PtyupTn1bHQ,40.29611587524414,"The image appears to be a collage of frames from a video, possibly a promotional or event video. The video seems to capture a series of moments involving a group of people on a stage or platform. The setting is indoors, with a backdrop that features a blue and white design, possibly related to a theme or event.

In the video, there are several individuals who appear to be engaged in a presentation or performance. They are dressed in formal attire, with some wearing suits and others in dresses. The individuals are positioned in various ways, suggesting a dynamic and interactive event.

The camera perspective and movements in the sequence of frames show a mix of close-ups and wider shots, capturing the expressions and gestures of the people involved. The lighting in the room is bright, highlighting the subjects and creating a professional atmosphere.

Throughout the video, there is a consistent use of a blue and white color scheme, which is likely part of the branding or theme of the event. The overall impression is that of a well-organized and professional gathering, possibly related to a product launch, awards ceremony, or corporate event.","The video appears to depict a formal event or presentation taking place on a stage or platform. The setting is indoors, with a backdrop featuring a blue and white design. Several individuals, dressed in formal attire such as suits and dresses, are engaged in the event, suggesting a presentation or performance. The camera captures a mix of close-up and wider shots, showcasing the expressions and gestures of the people involved. The lighting is bright, creating a professional atmosphere. The consistent use of blue and white colors throughout the video suggests a specific branding or theme for the event, which could be related to a product launch, awards ceremony, or corporate gathering.","A formal event takes place on an indoor stage with a blue and white backdrop. Several individuals in formal attire, including suits and dresses, are present. The camera captures close-up and wider shots of the participants, showing their expressions and gestures. The lighting is bright."
